# Chapter 1 continuation: Nova's past and the master bond
（思い出そうとすると頭がずきりと痛む……っ。\nオートマタの身体だってのに一体、\nどうなってんだこれ。）	（每当我试图回想，脑袋就一阵刺痛……！\n明明是自动人偶的身体，这到底是\n怎么回事啊。）
「ふー。ごちそうさまーッス。」	“呼——我吃饱啦。”
「やはり朝食はミートスパゲティに限るッスね。」	“果然，早餐就该吃肉酱意大利面。”
「つーか、\n時間帯関係なくいつも食ってるじゃねぇか。\nっていうかもはや昼食だし。」	“话说回来，\n你根本不管什么时间都在吃吧。\n而且这都已经算午饭了。”
「まぁ、美味しいものは\nいつ食べても美味しものッスよ。」	“好吃的东西嘛，\n什么时候吃都一样好吃。”
「それに川島さんも\nミートスパゲティ作りの\n腕は衰えてないようですなぁ。」	“而且川岛先生做肉酱意大利面的\n手艺\n似乎也没有退步嘛。”
「そういや、特に練習した記憶も無いんだが\n自然と作れるようになってたんだよな。」	“说起来，我也不记得特意练过，\n但不知不觉就会做了。”
「最初の内はなかなか上手く作れなくて\n随分と失敗を積み重ねていたッスねー。」	“刚开始的时候总是做不好，\n可是吃了不少失败的苦头呢。”
「自分は別に出来が悪くても構わなかったッスけど\n川島さんがどうしても上手く出来ないのが\n気に入らなかったようで、」	“我其实做得不好也没关系，\n但川岛先生似乎就是看不惯\n自己怎么都做不好这件事，”
「上手く作れるようになるまで\n何回も何回も同じ料理に挑戦した結果、\nミートスパゲティだけやたら上手くなったんスよ。」	“于是为了做得好吃，\n一次又一次挑战同一道料理，\n最后唯独肉酱意大利面做得特别拿手。”
「だから、ミートスパゲティの\n記憶が無くても身体は\n覚えていてるのかもしれないッスねー。」	“所以，就算不记得做肉酱意大利面的事，\n身体\n或许还是记住了呢。”
（昔を懐かしむように\nはにかみながら答えるノヴァ。）	（诺瓦带着怀念过去的神情，\n腼腆地回答道。）
（その様子を見ていると\nノヴァにとって大切な思い出なのだろうと伺える。）	（看她那副样子就知道，\n这一定是诺瓦珍视的回忆。）
（俺の知らない俺の記憶。\n俺は料理一つにそんなにも\n<ruby=いこじ>意固地</ruby>になっていたのか。）	（这是我所不知道的、属于我的记忆。\n过去的我，竟会为了做一道菜\n如此<ruby=いこじ>固执</ruby>吗？）
（以前、天道が放った言葉が突き刺さる。\n俺は……ノヴァが好きな俺の事を思い出せない。）	（天道以前说过的话再次刺痛了我。\n我……想不起那个喜欢诺瓦的自己。）
（何だかそれは、ノヴァを裏切っているようで\nノヴァを孤独にしているようで、\n言い表せない罪悪感を感じてしまう。）	（总觉得这样就像背叛了诺瓦，\n像是把诺瓦独自留在孤独里，\n一股无法言喻的罪恶感涌上心头。）
（だから、俺はノヴァに問う。）	（所以，我向诺瓦问道。）
「なあ、過去の俺ってどんな奴だった？」	“喂，过去的我究竟是个什么样的人？”
（自分が何者なのかを。）	（关于我究竟是谁。）
「あー。別に今とそんなに変わってないッスけど。」	“啊——其实和现在没什么两样。”
