# Chapter 1 continuation: duel aftermath and Maid in Heaven
「自分の勝ちッスね。\n約束通り、賭けの報酬『<ruby=こんぱくゆうごう>魂魄融合</ruby>』の\nカードは頂いて行くッス。」	“是我赢了。\n按照约定，作为赌局报酬的\n《<ruby=こんぱくゆうごう>魂魄融合</ruby>》我就收下了。”
（ノヴァは地面にばら撒かれたカードの中から\n目当てのカードを一枚拾い上げる。）	（诺瓦从散落一地的卡牌中，\n捡起了自己想要的那一张。）
「な、何故だ……っ！\n何故、お前は一枚しかデッキに入っていない『<ruby=こんぱくゆうごう>魂魄融合</ruby>』を\nあの局面で引き当てる事が出来たのだ…！？」	“为、为什么……！\n你的卡组里明明只有一张《<ruby=こんぱくゆうごう>魂魄融合</ruby>》，\n为什么偏偏能在那个局面抽中……！？”
「<ruby=デステニー>運命の</ruby>ドロー。」	“<ruby=デステニー>命运</ruby>抽卡。”
「真の決闘者はいついかなる時にも\n望んだカードを引くことが出来るッス。」	“真正的决斗者，无论何时何地，\n都能抽到自己想要的卡。”
「勝負は時の運。けれど、真の決闘者は\n運さえも味方に付けられる。」	“胜负固然取决于一时运气，但真正的决斗者\n就连运气也能收为己用。”
「か、格が……違い過ぎる……っ。」	“层、层次……相差太远了……”
「ふっ。お前のデュエルも悪くなかったぜ。」	“哼。你的决斗也不赖。”
「カードハンターなんてコソドロしてないで\n真っ当な決闘者になったらどうだ？」	“别再当什么卡牌猎人，做些偷鸡摸狗的事，\n去成为一名堂堂正正的决斗者如何？”
（何かカッコ良さげなセリフを吐きながら\nノヴァはクールに去って行った。）	（诺瓦说着一番听起来很帅的台词，\n潇洒地转身离去。）
「あのすみません。ノヴァさん。\n俺の事、完全に忘れてますよねー？\nノヴァさん？」	“那个，不好意思，诺瓦小姐。\n你完全把我忘了吧——？\n诺瓦小姐？”
メイド店員A	女仆店员A
「『メイドインヘブン』へようこそ。」	“欢迎来到‘女仆天堂’。”
「え？何ここ？」	“欸？这里是什么地方？”
「メイドカフェッスよ。\nここでランチタイムと<ruby=しゃれこ>洒落込</ruby>みましょうぞ。」	“女仆咖啡厅。\n就在这里<ruby=しゃれこ>潇洒地</ruby>享用午餐吧。”
「お帰りなさいませ。ご主人様。」	“欢迎回家，主人。”
「やあやあ。今、帰ったぞい。」	“哟哟，我回来啦。”
「って何だ。ノヴァか。\nあんた最近シフト入ってないから\n辞めたのかと思ったわ。」	“什么啊，原来是诺瓦。\n你最近一直没来排班，\n我还以为你辞职了。”
「こうみえて<ruby=たぼう>多忙</ruby>の身でしてなぁ。\nなかなかメイドの仕事も手が付かないんスよ。」	“别看我这样，其实也是<ruby=たぼう>事务繁忙</ruby>之身。\n实在抽不出空做女仆的工作。”
「ノヴァ推しのお客さん、泣きながら\nあんたの帰りを待ってるんだから\nなんとかしてあげなさいよね。」	“那些支持诺瓦的客人都哭着\n等你回来，\n你多少也想想办法啊。”
「ふっ。心配なさるな。\n自分のファンはそんな事では<ruby=くじ>挫</ruby>けないんス。\nだから、放っておきましょう。」	“哼，不必担心。\n我的粉丝不会因为这点小事就<ruby=くじ>灰心</ruby>。\n所以不用管他们。”
「さすが、<ruby=こあくまけい>小悪魔系</ruby>メイドで\nキャラ売ってるだけあるわね…。\nファンへの扱いが雑過ぎるわ…。」	“不愧是靠<ruby=こあくまけい>小恶魔系</ruby>女仆\n人设招揽客人的家伙……\n对粉丝也太敷衍了……”
「それに今日はお客さんとして来たんスよ。\nなんてったって、\n今自分はデート中ですからな。」	“而且我今天是作为客人来的。\n毕竟，\n我现在正在约会。”
「え？あんた彼氏居たの？\nどこどこ？」	“欸？你有男朋友了？\n在哪儿，在哪儿？”
「ほら。これッスよ。これ。」	“看，就是这个。这个。”
「おい。人をコレ呼ばわりするんじゃない。」	“喂，别把别人叫成‘这个’。”
「なーんだ。\n彼氏って言うから驚いたけど\nただのオートマタじゃない。」	“什么嘛。\n听说是男朋友还吓了我一跳，\n结果不就是普通的自动人偶。”
「オートマタを散歩させてるなんて\nあんた意外と面倒見いいトコあるのね。」	“居然还带自动人偶出来散步，\n没想到你还挺会照顾人的。”
「人をペット扱いすんじゃねー。」	“别把人当宠物。”
「うわ！オートマタが喋った！」	“哇！自动人偶说话了！”
「喋るオートマタとか今時珍しくもないだろ。」	“现在会说话的自动人偶又不稀奇。”
「わわっ！なにこれ！\nちゃんと話せるオートマタじゃん！」	“哇哇！这是什么！\n是能正常对话的自动人偶！”
「……？\nこのメイドは何をそんなに驚いてるんだ？」	“……？\n这个女仆为什么这么惊讶？”
「そりゃあ、一般的に<ruby=ふきゅう>普及</ruby>してるオートマタの中でも\n人間のように思考し会話できる<ruby=じりつがた>自律型</ruby>は\nかなり珍しいんスよ。」	“因为即使在普遍<ruby=ふきゅう>普及</ruby>的自动人偶中，\n能像人类一样思考和对话的<ruby=じりつがた>自主型</ruby>，\n也是相当罕见的。”
「普及率の一番高い<ruby=だいにせだいがた>第二世代型</ruby>でも、\n会話は出来るっスけどどうしても機械的な\n応答になってしまって思考や感情はほとんど無いんス。」	“即便是普及率最高的<ruby=だいにせだいがた>第二代机型</ruby>，\n虽然能进行对话，但回应难免显得机械，\n几乎没有思考和感情。”
「そもそも<ruby=ぎじこんぱく>疑似魂魄</ruby>が無いと\n感情表現が不可能ッスからね。」	“说到底，没有<ruby=ぎじこんぱく>模拟魂魄</ruby>，\n就无法表达感情。”
「結局のところ、今の科学力だと\nオートマタにおける人間らしさっていうのは\n<ruby=こんぱく>魂魄</ruby>があるか無いかの差って事ッス。」	“归根结底，以现在的科学水平，\n自动人偶是否具有人性，\n区别就在于有没有<ruby=こんぱく>魂魄</ruby>。”
「じゃあ、元々人間の俺は別として\n<ruby=ぎじこんぱくとうさいがた>疑似魂魄搭載型</ruby>オートマタである\nノヴァやフェイリクスみたいなのは特別って事か。」	“那么，先不说原本是人类的我，\n像诺瓦和费利克斯这样的\n<ruby=ぎじこんぱくとうさいがた>模拟魂魄搭载型</ruby>自动人偶就很特殊了？”
「そういう事ッス。\n<ruby=ぎじこんぱくじたい>疑似魂魄自体</ruby>がまだ研究段階なんで\n量産化して一般家庭に普及されるのはまだ先ッスかねぇ。」	“就是这样。\n<ruby=ぎじこんぱくじたい>模拟魂魄本身</ruby>还处于研究阶段，\n距离量产并普及到普通家庭还早得很。”
「なるほどねー。\nノヴァはこの珍しいオートマタを\n見せびらかす為に連れ歩いてたってわけね。」	“原来如此——。\n也就是说，诺瓦带着这台稀有的自动人偶到处走，\n是为了拿出来炫耀。”
「どうだー。すごいだろー。\n驚いたか！」	“怎么样——，很厉害吧——。\n吓到了吗！”
「驚いた！」	“吓到了！”
「さて、驚かせてもらったし\nそろそろ仕事しますか。」	“好了，也让我开过眼界了，\n差不多该工作了。”
「それじゃお嬢様と<ruby=じゅうしゃさま>従者様</ruby>をご案内ー。」	“那么，为大小姐和<ruby=じゅうしゃさま>随从大人</ruby>带路——。”
「俺、<ruby=じゅうしゃあつか>従者扱</ruby>いなんだ。」	“原来我被<ruby=じゅうしゃあつか>当成随从</ruby>了。”
「まぁ、家庭用オートマタは一般的に\n人間の生活支援を目的としてるッスからねー。\n付き人みたいなもんスよ。」	“毕竟家用自动人偶一般都是\n以辅助人类生活为目的。\n差不多就像贴身随从。”
「はーい。\nミートスパゲティお待ちどうさま。」	“来啦——。\n您点的肉酱意面久等了。”
「美味しくなる魔法をかけまーす。」	“现在施展让它变美味的魔法——。”
「おーけー。」	“好——。”
