# Chapter 1 continuation: Noel and Felix become friends
「む。しょうがないじゃない。\nこの廃棄処理場でお話出来たのが\nあなただけなんだから。」	“唔，这也没办法嘛。\n在这座废弃处理场里，\n能和我说话的只有你。”
「オートマタは人間の言う事に従うんでしょ？\nだったら、命令。\n私の友達になって。」	“自动人偶不是要听从人类的话吗？\n那我命令你：\n做我的朋友。”
「……強引なやつだな君は。」	“……你还真是强硬。”
「けれど、君の言う事にも一理ある。\nそれが命令というなら仕方が無い。」	“不过，你说的也有道理。\n既然是命令，那就没办法了。”
「やった。じゃあ、お友達だね。」	“太好了。那我们就是朋友了。”
「だが、君は実験体だろう？\n君が参加している計画責任者に\n確認を取る必要がある。」	“但是，你是实验体吧？\n必须向你参与的计划负责人\n确认一下。”
「確認？なんの？」	“确认？确认什么？”
「言ったはずだ。僕は廃棄予定だった。\nそれが勝手に再起動しているのは\n研究所としても想定外だろう。」	“我说过，我本来预定要被废弃。\n自动重新启动这种事，\n对研究所来说也是意外吧。”
「そっか。じゃあ、ドクターに\nフェイリクスを紹介すればいいんだね。」	“这样啊。那只要把费利克斯\n介绍给博士就行了吧。”
「おい。どこへ行く気だ。」	“喂，你要去哪儿？”
「ドクターのところ。\nさ、早く早く。」	“去博士那里。\n来，快点快点。”
「……なるほど。オートマタの<ruby=じゅうしゃ>従者</ruby>、か。」	“……原来如此，自动人偶的<ruby=じゅうしゃ>侍从</ruby>吗。”
「まぁ、いいだろう。\nフェイリクスにノエルの管理を任せる。」	“也好。\n诺艾尔就交给费利克斯管理。”
「やったね。フェイリクス。\nいいってさ。」	“太好了，费利克斯。\n博士同意了。”
「ドクター。本当によろしいのですか？\n私は廃棄予定のはずでしたが……。」	“博士，真的可以吗？\n我原本应该被废弃的……”
「構わん。\nお前の廃棄予定日はまだ保留中だったしな。\n使えるものは何でも使うのが私の主義だ。」	“无妨。\n你的废弃日期还在暂缓状态。\n我的原则是，能用的东西一律物尽其用。”
「それに私は<ruby=こも>子守</ruby>りが嫌いだ。」	“而且我讨厌<ruby=こも>带孩子</ruby>。”
「了解しました。\nノエルの管理、<ruby=うけたわま>承</ruby>ります。」	“明白了。\n诺艾尔的管理工作，我<ruby=うけたわま>接受</ruby>。”
「くれぐれもノエルの扱いは<ruby=ていちょう>丁重</ruby>に。\nそれはレベル<ruby=ファイブ>5</ruby>のソードブレイカー使いだ。\n<ruby=やすやす>易々</ruby>と替えが見つかるものではないからな。」	“务必<ruby=ていちょう>慎重</ruby>对待诺艾尔。\n她可是等级<ruby=ファイブ>5</ruby>的破剑者使用者，\n不是能<ruby=やすやす>轻易</ruby>找到替代品的存在。”
「ここが私の部屋だよ。\nフェイリクスも\n今日からここに住むんだからね。」	“这里是我的房间。\n费利克斯从今天起\n也要住在这里。”
