# Chapter 1 story sample, translated in context
「メカワシマくんが引きこもってて\nノヴァが寂しがってるからさ。\n何とかしてあげたいんだ。」	“机械川岛同学一直把自己关在房间里，\n诺瓦也很寂寞。\n我想帮帮他们。”
「……ノエルの為か。\nそれは素敵な友情だね。サツキ。」	“……是为了诺艾尔吗？\n真是美好的友情啊，皋月。”
「私はノヴァの親友だからね。」	“因为我是诺瓦最好的朋友嘛。”
「五月雨さん…っ。\n自分は、自分は今モーレツに感動しているゥ…っ。」	“五月雨同学……！\n我、我现在真是感动得不得了啊……”
「<ruby=ていこくじゅうこうせい>帝国重工製</ruby>・<ruby=だいいちせだいがたしがいせんとうよう>第二世代型市街戦闘用</ruby>オートマタ\n<ruby=ガラハド>GALAHAD</ruby>-032。」	“<ruby=ていこくじゅうこうせい>帝国重工制造</ruby>、<ruby=だいいちせだいがたしがいせんとうよう>第二代城市战斗型</ruby>自动人偶，\n<ruby=ガラハド>GALAHAD</ruby>-032。”
「サツキ。\n君の為に<ruby=ていこくじゅうこう>帝国重工</ruby>から取り寄せた機体だ。\n大切に使ってくれ。」	“皋月。\n这是我特意从<ruby=ていこくじゅうこう>帝国重工</ruby>订来的机体。\n好好使用它吧。”
「ありがとう。川島くん。\n大切にするね。」	“谢谢你，川岛同学。\n我会好好珍惜的。”
「ガラハドくん。よろしくね。」	“加拉哈德，请多指教。”
「ヨロシク。」	“请多指教。”
「それじゃガラハドくん。\nあの二階の角部屋。\nメカワシマくんの部屋を壊しちゃって。」	“那么，加拉哈德。\n去二楼那个角落的房间。\n把机械川岛同学的房间拆了。”
「了解シマシタ。マスター。」	“明白了，主人。”
「右腕ブーステッドナックル射出。」	“右臂增幅铁拳，发射。”
「出たッスね！\n悪の四天王・アクソクザーン！」	“出现了！\n邪恶四天王之一，恶速赞！”
「ははは。久しいな。ザクロちゃん。\nアクダイカーンとの\n地下闘技場でのタッグマッチ以来の再会か。」	“哈哈哈，好久不见了，小石榴。\n这是自从和恶大王在地下斗技场组队一战后，\n我们第一次再会吧。”
「あんたの相棒アクダイカーンは\n先日の宇宙エレベーターでの決戦で\n自分が処したッス！」	“你的搭档恶大王，\n已经在前些日子的宇宙电梯决战中，\n被我亲手收拾掉了！”
「片割れを失った気分はどうッスか？」	“失去一半搭档的感觉如何啊？”
「ククク……ッ。\nアクダイカーンは四天王の中でも最弱。」	“呵呵呵……\n恶大王可是四天王里最弱的一个。”
「その程度の雑魚を倒したところで\n痛くも痒くもないわ。いい気になるなよ。\nザクロちゃん。」	“打倒那种程度的杂鱼，\n对我来说根本不痛不痒。别得意忘形了，\n小石榴。”
「自分の仲間を処されてその態度…ッ！\nさすがは<ruby=せかいしんりゃく>世界侵略</ruby>を<ruby=もくろ>目論</ruby>む『<ruby=あくとうれんごう>悪党連合</ruby>』の四天王…ッ！\n血も涙も無いヤツッスねッ！」	“自己的同伴被干掉了，你居然还能摆出这副态度……！\n不愧是以<ruby=せかいしんりゃく>侵略世界</ruby>为<ruby=もくろ>图谋</ruby>的‘<ruby=あくとうれんごう>恶党联合</ruby>’四天王……！\n真是个冷血无情的家伙！”
「我々、真の悪にとってそれは誉め言葉だな。\nザクロちゃん。」	“对我们真正的恶人来说，这可是赞美。\n小石榴。”
「それよりも自分の心配をした方がいいのではないか？\nアクジョーオーにクラスメイト達が洗脳され\n人質にされてるんじゃあないのかね？」	“比起担心我们，你不如先担心自己吧？\n你的同学们不是都被恶女王洗脑，\n当成人质了吗？”
「クッ…ッ！なんて卑怯な事を…ッ！\nあんた達は正々堂々戦えないんスかッ！」	“可恶……！太卑鄙了……！\n你们就不能堂堂正正地战斗吗！”
「相変わらずフェアプレーの精神に満ち溢れてるな。\nザクロちゃん。だがそんなもの『<ruby=あくとうれんごう>悪党連合</ruby>』の前では\n<ruby=ふうぜん>風前</ruby>の<ruby=ともしび>灯火</ruby>に過ぎない。」	“你还是一如既往地充满公平竞赛精神啊，小石榴。\n不过在『<ruby=あくとうれんごう>恶党联合</ruby>』面前，那不过是\n<ruby=ふうぜん>风前</ruby>的<ruby=ともしび>残烛</ruby>罢了。”
「仲間、友達、すべては我々の手中。\nたった一人でどうするつもりだ？\nザクロちゃん。」	“同伴、朋友，全都在我们手里。\n凭你一个人，打算怎么办呢？\n小石榴。”
「辛い。とんでもなく辛いッス。\n今にも心がへし折れそうッス。」	“好难受，真的好难受。\n感觉心马上就要碎掉了。”
「だってマブダチの\nミナちゃん、クロちゃん、サトコちゃんが\n寝返ってしまったんスから。」	“因为我的死党，\n小米、小克和小聪，\n全都倒戈了啊。”
