# Chapter 1 continuation: Hanazaki's deck and the rematch
「けれど、機巧院さんがこの前、\nカードハンターに勝利して\n僕のデッキを取り返してくれただろう？」	“可是之前机巧院小姐\n打赢了卡牌猎人，\n帮我把卡组夺回来了吧？”
「僕はその時思ったのさ。\n僕も君と同じ<ruby=せいおうがくえん>聖皇学園</ruby>の学生に過ぎない。僕だって\nその気になれば何でも出来るんじゃないかってね。」	“那时我就想，\n我也不过是和你一样的<ruby=せいおうがくえん>圣皇学园</ruby>学生。\n只要下定决心，我也应该什么都做得到。”
「ニートは誰だってそう言うぞ。」	“尼特族都会这么说。”
「しっ。川島さん、余計な事言わない。」	“嘘。川岛先生，别多嘴。”
「だから、僕は\nなけなしの勇気を振り絞って\n大道寺先輩にデュエルを挑んだんだ。」	“所以我鼓起\n仅剩的一点勇气，\n向大道寺前辈发起了决斗。”
「僕がデュエルに勝ったら、\n大道寺先輩のパシリから\n足を洗うという名目でね。」	“名义上是只要我赢下决斗，\n就能摆脱给大道寺前辈\n当跑腿的日子。”
「けれど、結果はこの通りさ。\n僕はデュエルで負けて、デッキを奪われたあげく\n反抗した<ruby=しゅくせい>粛清</ruby>にボコボコにされてしまったんだ。」	“可是结果你们也看到了。\n我不仅输掉决斗、被夺走卡组，\n还因为反抗而遭到<ruby=しゅくせい>清算</ruby>，被揍得遍体鳞伤。”
「すがすがしいほどに\n予想通りに負けるなこいつ。」	“这家伙输得\n完全在预料之中，反而让人神清气爽。”
「しかも、大道寺先輩に<ruby=たてつ>盾突</ruby>いた\n罰金として２０万円を支払えって\n<ruby=きょうかつ>恐喝</ruby>されてるんだ。」	“而且大道寺前辈还<ruby=たてつ>勒索</ruby>我，\n说要我为顶撞他的行为\n支付二十万日元<ruby=きょうかつ>罚金</ruby>。”
「２０万円を払わなければ\n僕の命よりも大事なデッキは\n僕の目の前で燃やされてしまうらしい。」	“如果不付二十万日元，\n比我性命还重要的卡组\n就会在我面前被烧掉。”
「な？酷い話だろう？」	“你看，很过分吧？”
「だからお願いだよ。\nこんな僕に同情するなら\n２０万円貸してくれないかい？」	“所以求求你们。\n如果同情这样的我，\n能不能借我二十万日元？”
「おいっ！お前！\n言うに事欠いて金貸せだと…！？\nンな事―――――、」	“喂！你这家伙！\n亏你说得出口，居然要我们借钱……！？\n这种事……”
「同情するなら金をくれパーンチッ！！！」	“同情我的话就给钱——拳！”
（ノヴァの<ruby=むじひ>無慈悲</ruby>な右ストレートを顔面に受けた\n花咲はゴムボールのように\n吹っ飛び昇降口の下駄箱に激突する。）	（花咲的脸挨了诺瓦<ruby=むじひ>无情</ruby>的右直拳，\n像橡皮球一样飞出去，\n撞上了校门厅的鞋柜。）
「ちょ、え……？\nさすがにやり過ぎでは……？」	“等、等等……？\n这也太过分了吧……”
（最初にボコられてた時より\n悲惨な状態になっているが……死んだか？）	（他的状态比刚才挨揍时\n还要悲惨……不会死了吧？）
「うぐぐ……っ！\nい、痛いじゃないか……っ！\nいきなり何をするんだよ！機巧院さん！」	“呜呜……！\n好、好痛啊……！\n机巧院小姐，你突然动手干什么！”
「見損なったぞ！花咲！\nいきなり同情を煽り金を貸せだと！？」	“我看错你了，花咲！\n一上来就博取同情、要我们借钱！？”
（まぁ……以前の助けた恩も忘れて\nこのクズムーブじゃ\nさすがのノヴァもキレるよな。）	（也是……忘了我们以前救过他，\n还做出这种人渣行为，\n连诺瓦都要发火了。）
「そ、それの何が悪いんだ！\n僕は被害者だぞ！？」	“这有什么不对！\n我是受害者啊！？”
「『同情するなら金をくれ！』だろうがッ！\n『金を貸せ』だなんてヒヨってんじゃねーッ！」	“应该说‘同情我的话就给钱’！\n说什么‘借钱’，别怂啊！”
「え？キレてる理由、そっち？」	“诶？你生气的理由是这个？”
「今更、良心の<ruby=かしゃく>呵責</ruby>に<ruby=さいな>苛</ruby>まれるな！\n金をせびるなら、すべてを他人のせいにして\n徹底的に被害者に徹しろッ！」	“事到如今别被良心<ruby=かしゃく>谴责</ruby>、<ruby=さいな>折磨</ruby>！\n既然要撒钱，就把一切都归咎于别人，\n彻底扮演受害者！”
「中途半端が一番タチが悪いッ！\n同情ってのはな！頭を地面に擦り付け<ruby=どろみず>泥水</ruby>を\nすすりながら金を恵んでもらうしかねぇんだよッ！」	“半吊子最讨厌了！\n所谓博取同情，就是要把头贴在地上，\n一边喝<ruby=どろみず>泥水</ruby>一边求别人施舍！”
「な……何もそこまで……っ。\nぼ、僕は命より大事なデッキを\n取り返したいだけで……っ。」	“没……没必要做到这种地步吧……。\n我、我只是想拿回\n比性命还重要的卡组……”
「……何勘違いしてるんだ？」	“……你是不是误会了什么？”
「――――――<ruby=かね>金</ruby>は<ruby=いのち>命</ruby>より重いッ！！！」	“——————<ruby=かね>金钱</ruby>比<ruby=いのち>生命</ruby>更重！！！”
「――――――ッッッッ！！！！」	“——————！！！！”
「金を手に入れるって事は\nそれだけの代償を支払うって事だ。\nだからテメーは一生負け犬なんだ。」	“想得到钱，\n就要付出相应的代价。\n所以你这辈子都是败犬。”
「僕が……負け犬？」	“我……是败犬？”
「ちょ……ノヴァさん？\nなんかキャラ変わってません？」	“等……诺瓦小姐？\n你是不是换了个人设？”
（前から金への執着心が異常だと思ってたが\n完全に地雷踏んじゃってるじゃんコレ。）	（我以前就觉得她对钱的执着不正常，\n看来这下彻底踩到雷了。）
「た、確かに……僕は心のどこかでお金を軽んじていた。\nそれはきっと僕が裕福で贅沢な生活を送って来たからだ。」	“确、确实……我在心底轻视了金钱。\n一定是因为我一直过着富裕奢侈的生活。”
「僕は今の状況にあぐらをかいて、\nお金の価値を自分のデッキより下に見ていた。\nそうか……本来、お金は命より重いものだったのか。」	“我满足于现状，\n把金钱的价值看得比自己的卡组还低。\n原来如此……金钱本来就比生命更重要吗。”
「いや……お金もデッキも\n命には代えられないと思うんだけど。\nお前の<ruby=しせいかん>死生観</ruby>おかしいよ。」	“不……我觉得金钱和卡组\n都不能和生命相提并论。\n你的<ruby=しせいかん>生死观</ruby>很奇怪。”
「行くッスよ。花咲さん。\nアンタに見せてやるッス。\n<ruby=デュエリスト>決闘者</ruby>の誇りってやつを。」	“走吧，花咲先生。\n让我给你看看，\n什么叫<ruby=デュエリスト>决斗者</ruby>的骄傲。”
「え…？行くってどこに？」	“诶……？去哪儿？”
「アンタのデッキと誇りを奪った奴の元ッス。」	“去找夺走你卡组和尊严的家伙。”
大道寺	大道寺
「花咲か。\n金は持ってきたんだろうな？」	“花咲。\n钱带来了吗？”
「い、いえ……この方々が\n大道寺先輩にお話があるとかで…。」	“不、不是……这几位\n说有话要和大道寺前辈谈……”
「……おい、メガネ。\n何急にペコペコ<ruby=たにんぎょうぎ>他人行儀</ruby>になってんだ。\nさっきの威勢はどうしたよ。」	“……喂，眼镜。\n怎么突然变得这么<ruby=たにんぎょうぎ>客套</ruby>了。\n刚才的气势哪去了？”
「ン？何だお前らは？」	“嗯？你们是什么人？”
「アンタが大道寺さんッスね。\n花咲さんから話は聞いたッス。\n何でもデッキを奪い金銭を要求しているとか。」	“你就是大道寺吧。\n我听花咲先生说了，\n你夺走他的卡组，还向他要钱。”
「フン。花咲が生意気にもこの俺様に盾突くからよー。\nちょっとお<ruby=きゅう>灸</ruby>を<ruby=す>据</ruby>えてやっただけだ。\nたかが２０万円で許してやろうってんだ俺も優しいだろ？」	“哼。谁让花咲不自量力地顶撞我。\n我只是给他一点<ruby=きゅう>教训</ruby><ruby=す>敲打</ruby>。\n只要区区二十万日元就放过他，我已经很仁慈了吧？”
「わざわざここに来たって事はよー。\nまさかお前らがこいつの代わりに\n金を払うってのか？２０万をよ。」	“你们特地来到这里，\n该不会是想替这家伙\n付二十万日元吧？”
「ここに倍の４０万があるッス。」	“这里有双倍的四十万。”
「え！？」	“什么！？”
「い、いつのまに！？」	“什、什么时候弄到的！？”
「ほー。気前がいいじゃねぇか。\nさぁ、そいつを渡してくれよ。」	“哦——，出手挺大方。\n来，把钱交出来。”
「いや、タダでは渡さないッス。\nこの金を掛けて……デュエルしろよ！」	“不，我不会白给。\n就拿这笔钱当赌注……和我决斗！”
「……何ィ？デュエルだぁ？」	“……什么？决斗？”
「アンタが勝てばこの金はやるッス。\nただし、自分が勝てば花咲さんの\nデッキの返却と自由を要求するッス！」	“你赢了，这笔钱就是你的。\n但如果我赢了，\n就要你归还花咲先生的卡组，还他自由！”
