# Chapter 1 continuation: moving into the police dormitory
「いいか。フェイリクス捕獲任務の\n作戦指揮は私が執る。\n機巧院を筆頭に任務遂行は諜報部に任せる。」	“听好了，逮捕费利克斯的作战指挥由我负责。\n任务执行则交给以机巧院为首的情报部。\n”
「お前達は私の指揮下に置かれる。\n任務の定時報告は<ruby=げんしゅ>厳守</ruby>とし、\n常に進行状況を私に知らせるのだ。」	“你们都归我指挥。\n必须<ruby=げんしゅ>严格遵守</ruby>任务定时报告，\n随时向我汇报进展。”
「いいですか。ノヴァさん。\n<ruby=ほうこく>報告</ruby>、<ruby=れんらく>連絡</ruby>、<ruby=そうだん>相談</ruby>。\n<ruby=ほうれんそう>報連相</ruby>は大事ですよ。」	“明白了吗，诺瓦小姐？\n<ruby=ほうこく>报告</ruby>、<ruby=れんらく>联络</ruby>、<ruby=そうだん>商量</ruby>。\n<ruby=ほうれんそう>报联商</ruby>可是很重要的。”
「１年目の<ruby=しんそつしゃかいじん>新卒社会人</ruby>かよ。」	“你是<ruby=しんそつしゃかいじん>刚入职的新人</ruby>吗？”
「本任務において斑鳩警察本部と諜報部、\nすなわち私とお前達は<ruby=みつ>密</ruby>に<ruby=れんけい>連携</ruby>を取る必要がある。」	“在本次任务中，斑鸠警察总部与情报部，\n也就是我和你们，必须<ruby=みつ>紧密</ruby><ruby=れんけい>协作</ruby>。”
「情報伝達および<ruby=もろもろ>諸々</ruby>の対応を<ruby=じんそく>迅速</ruby>に行う為、\nフェイリクス捕獲任務を達成するまでの間、\nお前達は斑鳩警察の寮に入るのだ。」	“为了进行情报传递和<ruby=もろもろ>各项</ruby>应对，必须<ruby=じんそく>迅速</ruby>行动，\n在逮捕费利克斯之前，\n你们必须住进斑鸠警察宿舍。”
「えー。めんどくせー。」	“诶——好麻烦。”
「機巧院。\nお前はそもそも斑鳩警察の寮住みではないか。\n記録上はここしばらく帰っていないようだが。」	“机巧院。\n你本来就住在斑鸠警察宿舍吧。\n不过从记录来看，你已经有一阵子没回去了。”
「おいおい。ノヴァ。\n寮にも帰らず一体どこほっつき歩いてんだよ。」	“喂喂，诺瓦。\n你连宿舍都不回，到底在外面晃什么呢？”
「ノヴァさんは元々、\n斑鳩警察の寮に住んでるのですが\n今は聖皇学園の科学室に<ruby=いそうろう>居候</ruby>してるんですよね。」	“诺瓦小姐原本住在斑鸠警察宿舍，\n但现在却在圣皇学园科学室\n<ruby=いそうろう>寄居</ruby>。”
「あそこはドクターも居るし\n色々な機材もあるから\n遊び場として何かと便利なんスよねー。」	“那里有博士在，\n还有各种设备，\n当作游乐场来说特别方便。”
