# Chapter 1 continuation: the parent briefing mission
「フェイリクスに洗脳された生徒達の\n様子に不信に思った一部の保護者が\n斑鳩警察署に相談に来ている。」	“一部分家长察觉被费利克斯洗脑的学生\n举止异常，\n已经来到斑鸠警察署咨询。”
「ここで対応を誤るとフェイリクスの犯行が\n保護者を通じて公になり、\n下手にフェイリクスを刺激する事に繋がる。」	“如果此时应对不当，费利克斯的罪行\n会经由家长公之于众，\n进而贸然刺激费利克斯。”
「そうなれば、フェイリクスに洗脳されている\n生徒達の身が危険に晒される可能性がある。」	“那样一来，被费利克斯洗脑的\n学生们可能会身陷危险。”
「そこで<ruby=きこういん>機巧院</ruby>には斑鳩警察署に来ている\n保護者達の対応を頼みたい。\nくれぐれも<ruby=ないみつ>内密</ruby>にな。」	“所以，我想请<ruby=きこういん>机巧院</ruby>负责应对\n来到斑鸠警察署的家长们。\n切记保持<ruby=ないみつ>机密</ruby>。”
「なるほど。警察にクレームに来た\n保護者達の口封じというわけですね。」	“原来如此。也就是要堵住\n前来警察局投诉的家长们的嘴。”
「言葉が過ぎるぞ天道。これはあくまで\n人質の身の安全を守る為。」	“说得太过分了，天道。这一切只是为了\n保护人质的安全。”
「被害に遭った生徒の保護者達は\n間接的には事件の関係者だ。\n<ruby=そそう>粗相</ruby>のないよう<ruby=ていちょう>丁重</ruby>にもてなすのだ。」	“受害学生的家长们，\n间接来说也是案件相关人员。\n不得有任何<ruby=そそう>失礼</ruby>，必须<ruby=ていちょう>郑重</ruby>接待。”
「はぁー？情報統制の一種とはいえ\n保護者のご機嫌取りを何で諜報部の\n自分がやらなきゃならないんスかー。」	“哈——？就算这属于信息管控，\n为什么要让我这个情报部的人\n去讨好家长——？”
「そんなの<ruby=せいかつあんぜんか>生活安全課</ruby>にでも\nやらせとけばいいじゃないッスかー。」	“这种事交给<ruby=せいかつあんぜんか>生活安全科</ruby>\n去办不就好了——。”
「お前、<ruby=せいかつあんぜんか>生活安全課</ruby>を\n雑用係かなんかと思ってねーか？」	“你是不是把<ruby=せいかつあんぜんか>生活安全科</ruby>\n当成打杂部门了？”
「<ruby=せいかつあんぜんか>生活安全課</ruby>に任せられん。\n何故なら斑鳩警察署に来ている保護者の中に\n聖皇学園のPTA会長がおられるからだ。」	“不能交给<ruby=せいかつあんぜんか>生活安全科</ruby>。\n因为来到斑鸠警察署的家长中，\n有圣皇学园的家长会会长。”
「PTA会長が何だっていうんスか。\nそんなもの斑鳩警察の国家権力の前には\n無に等しい存在ッス。」	“家长会会长又怎么样？\n那种人在斑鸠警察的国家权力面前，\n等同于不存在。”
「急に権力を振るい始めてきたな。」	“突然开始滥用权力了。”
「ノヴァさんはお金と権力が大好きですからねえ。」	“因为诺瓦小姐最喜欢金钱和权力。”
「……好きなもの聞いてそれが返ってきたら\nドン引きするわ。」	“……要是问一个人喜欢什么，得到这种回答，\n我会当场退避三舍。”
「PTA会長は<ruby=さみだれ>五月雨</ruby>カグヤ殿。\n<ruby=さみだれりゅうけんじゅつ>五月雨流剣術</ruby>・<ruby=げんとうしゅ>現当主</ruby>だ。」	“家长会会长是<ruby=さみだれ>五月雨</ruby>辉夜阁下。\n<ruby=さみだれりゅうけんじゅつ>五月雨流剑术</ruby>的<ruby=げんとうしゅ>现任当主</ruby>。”
「うひゃー。\n五月雨さんのお母さんッスかー。\nそりゃ厄介ッスねー。」	“呜呀——。\n是皋月同学的母亲吗——。\n那确实很麻烦——。”
「サツキの母親がなんで厄介なんだよ？」	“皋月的母亲为什么麻烦？”
「<ruby=さみだれりゅう>五月雨流</ruby>は代々この地を治めて来た<ruby=ぶけ>武家</ruby>のお<ruby=いえがら>家柄</ruby>。\nカグヤさんはその現当主です。」	“<ruby=さみだれりゅう>五月雨流</ruby>是世代统治此地的<ruby=ぶけ>武家</ruby><ruby=いえがら>名门</ruby>。\n辉夜女士正是现任当主。”
「<ruby=さみだれりゅう>五月雨流</ruby>が<ruby=とうち>統治</ruby>している関係で昔から\n<ruby=いかるがけいさつ>斑鳩警察</ruby>は<ruby=さみだれりゅう>五月雨流</ruby>と<ruby=ゆちゃくかんけい>癒着関係</ruby>があるのですよ。」	“由于<ruby=さみだれりゅう>五月雨流</ruby>对这里的<ruby=とうち>统治</ruby>，自古以来，\n<ruby=いかるがけいさつ>斑鸠警察</ruby>就和<ruby=さみだれりゅう>五月雨流</ruby>存在<ruby=ゆちゃくかんけい>利益勾连</ruby>。”
「だから、お<ruby=とくいさま>得様</ruby>である\n五月雨流当主のカグヤさんに対しては\n我々斑鳩警察は強く出る事が出来ないのです。」	“所以，面对这位<ruby=とくいさま>重要主顾</ruby>，\n五月雨流当主辉夜女士，\n我们斑鸠警察无法采取强硬态度。”
「おい天道。言い方に気を付けろ。\nカグヤ殿は斑鳩警察にとって大事な客人。\n丁重に扱わせて頂くという事だ。」	“喂，天道，注意措辞。\n辉夜阁下是斑鸠警察的重要客人。\n我们只是要郑重接待。”
