# Chapter 1 continuation: after the duel and the hypnosis device plan
「そう……だったのか。\n僕は裕福な家庭で何不自由なく育ったから\nお金のありがたみがわかっていなかった。」	“原来如此……\n我在富裕家庭里无忧无虑地长大，\n所以不懂得金钱的可贵。”
「機巧院さんが気付かせてくれたんだ。\nお金は命より重いって事をね。」	“是机巧院小姐让我明白了，\n金钱比生命更重要。”
「そうッス。その言葉忘れずに。」	“没错，别忘了这句话。”
「もう大道寺のような奴らから\n搾取されてはダメッスよ。\nそのデッキは飾りじゃないんスから。」	“以后不能再被大道寺那种人\n压榨了。\n那副卡组可不是摆设。”
「ありがとう。機巧院さん。\n僕はこれからありったけのお金を注ぎ込んで\nこのデッキを強化するよ。誰にも負けないようにね。」	“谢谢你，机巧院小姐。\n今后我要把所有的钱都投入进去，\n强化这副卡组，做到不输给任何人。”
「おかしい…。何かがおかしい……。」	“奇怪……哪里不对……”
「……<ruby=こうしょう>交渉</ruby>は<ruby=けつれつ>決裂</ruby>か。」	“……<ruby=こうしょう>谈判</ruby><ruby=けつれつ>破裂</ruby>了吗？”
「ああ。奴の心は過去のノエルに<ruby=とら>囚</ruby>われ続けている。\nもはや現実を見ていない。\n話し合いに応じる余地はどこにも無い。」	“嗯。他的心一直<ruby=とら>困</ruby>在过去的诺艾尔身上。\n他已经看不见现实了。\n没有任何协商的余地。”
「だから、言ったじゃないッスか。\nフェイリクスは始末するしか選択肢は無いんスよ。」	“所以我不是说过吗。\n费利克斯只有解决掉这一条路。”
「……結果的にはそうなったが\nお前の思考は<ruby=たんらくてき>短絡的</ruby>過ぎるぞ。」	“……结果确实如此，\n但你的想法太<ruby=たんらくてき>简单粗暴</ruby>了。”
「でも、交渉決裂した理由がノヴァさんを\nないがしろにされて川島さんがブチ切れたってのが\nとてもハートフルですよねえ。」	“不过，谈判破裂的理由是费利克斯无视诺瓦小姐，\n川岛先生因此暴怒，\n还真是感人呢。”
「川島さんはそれほどノヴァさんの事が\n大事だったって事ですねえ。\n素敵なお話を聞いて私、感動しちゃいました。」	“也就是说，诺瓦小姐对川岛先生\n非常重要。\n听到这么美好的故事，我都感动了。”
（天道がニヤニヤしながらわざとらしく\nべた褒めしてくる。こいつが言うと\n本気なのか嫌味なのか判断付かない。）	（天道嬉皮笑脸地故意\n把我们夸上了天。\n从他嘴里说出来，真分不清是认真的还是讽刺。）
「あー。せっかくの胸キュンイベントだったのに\n天道さんに言われるとなんか安っぽくなるんスよねえ。\nちょっと黙っててくださいッス。」	“唉，好不容易有个心动时刻，\n被天道先生一说就变得廉价了。\n请你先闭嘴。”
「ひどいっ。私はお二人を応援しているというのに\nこの扱い。悲しいです。しくしく。」	“太过分了。我明明在支持你们两个，\n却受到这种待遇。好伤心，呜呜。”
「うぜー。」	“烦死了。”
「貴様ら。\n事あるごとに茶番を始めるな。\n<ruby=ていれいほうこくかい>定例報告会</ruby>が進まんではないか。」	“你们几个。\n别动不动就开始闹剧。\n<ruby=ていれいほうこくかい>例行报告会</ruby>还怎么进行？”
「あ、これ定例報告会だったんだ。」	“啊，原来这是例行报告会。”
「真田警部の前で浮いた話はご<ruby=はっと>法度</ruby>です。\nご本人が<ruby=おんな>女</ruby>っ<ruby=け>気</ruby>が無いことを\n気にされているので。」	“在真田警部面前谈风花雪月可是<ruby=はっと>禁忌</ruby>。\n因为他本人很在意\n自己身边没有<ruby=おんな>女</ruby>人<ruby=け>缘</ruby>。”
（天道がわざと\n真田に聞こえるように耳打ちしてくる。）	（天道故意\n用真田听得见的声音在我耳边说道。）
「天道貴様、\nそれはこの私に対する<ruby=ぶじょく>侮辱</ruby>か？」	“天道，你这家伙，\n这是对我的<ruby=ぶじょく>侮辱</ruby>吗？”
