# Chapter 1 continuation: the parents confront the students
「ソードブレイカー・<ruby=べにほむら>紅焔</ruby>とやらのお手並み、\n<ruby=はいけん>拝見</ruby>させてもらいましょうか。」	“那就让我看看这把所谓破剑者·<ruby=べにほむら>红焰</ruby>的本事，\n<ruby=はいけん>见识</ruby>一下吧。”
「こちらこそ<ruby=さみだれけとうしゅ>五月雨流当主</ruby>との手合わせ。\n胸を借りるつもりでいかせてもらう！」	“我才要请<ruby=さみだれけとうしゅ>五月雨流当主</ruby>赐教。\n就让我抱着向前辈学习的心态上吧！”
「こらーーーーー！！\n二人ともやめなさーーーーい！」	“喂————！！\n你们两个都给我住手————！”
（<ruby=いっしょくそくはつ>一触即発</ruby>の空気をブチ破り、\nリサが二人の間に割って入る。）	（莉莎冲进两人之间，\n打破了<ruby=いっしょくそくはつ>一触即发</ruby>的紧张气氛。）
「むっ…！何故邪魔をするのだ！リサ！」	“唔……！莉莎，你为什么要来碍事！”
「リサさん。\n<ruby=しんけんしょうぶ>真剣勝負</ruby>の邪魔をしないでもらえるかしら。」	“莉莎小姐。\n能不能别妨碍我们的<ruby=しんけんしょうぶ>真剑较量</ruby>？”
「もー！<ruby=かたな>刀</ruby>を<ruby=しま>仕舞</ruby>ってよ！カグヤちゃん！\n私達は話し合いに来たんだから！\nそんな<ruby=がんぐ>玩具</ruby>は必要無いでしょ！」	“真是的！把<ruby=かたな>刀</ruby>给我<ruby=しま>收</ruby>起来，辉夜酱！\n我们是来谈判的！\n根本不需要这种<ruby=がんぐ>玩具</ruby>吧！”
「カグヤちゃん？」	“辉夜酱？”
「リ、リサさん…。\n娘の前でその呼び方はやめてもらえるかしら…。」	“莉、莉莎小姐……\n能不能别在女儿面前这样称呼我……”
「ユリヒメも！\n生徒の前で<ruby=そくばっとう>即抜刀</ruby>とか<ruby=おとなげ>大人気</ruby>ないゾ！\nほんとにいつまで経っても子供なんだから！」	“百合姬也是！\n在学生面前<ruby=そくばっとう>动不动就拔刀</ruby>，真是<ruby=おとなげ>不成熟</ruby>！\n你真是永远都长不大！”
「こ、子ども扱いはやめてくれ…。\nリサ…。」	“别、别把我当小孩子……\n莉莎……”
「いーから！\n早くそんな<ruby=ぶっそう>物騒</ruby>なものは<ruby=しま>仕舞</ruby>って！」	“少废话！\n赶紧把那种<ruby=ぶっそう>危险</ruby>的东西<ruby=しま>收</ruby>起来！”
「……はあ。\n<ruby=きょう>興</ruby>が冷めたわ。」	“……唉。\n<ruby=きょう>兴致</ruby>都被扫光了。”
「……致し方あるまい。」	“……也罢。”
（刀を抜いていた二人はリサに<ruby=なだ>宥</ruby>められ\nしぶしぶと刀を収めた。）	（拔刀的两人被莉莎<ruby=なだ>劝</ruby>住，\n不情不愿地收起了刀。）
「さてお互い落ち着いたようだし、\n君達がここに来た用件を\n聞かせてもらえるのかな？」	“好了，双方似乎都冷静下来了。\n能告诉我各位\n来这里有什么事吗？”
「用件はただ一つ。\n――――――<ruby=たいわ>対話</ruby>だ。」	“目的只有一个。\n————那就是<ruby=たいわ>对话</ruby>。”
「対話？この期に及んでこれ以上、\n僕と何を話そうと言うんだい？」	“对话？都到了这个地步，\n你们还想和我谈什么？”
「勘違いするな。対話相手はテメェじゃねえ。\nテメェが洗脳しやがった\nここに居る学園アイドル達だ。」	“别搞错了。要谈话的对象不是你。\n而是被你洗脑的\n这些学院偶像们。”
「なるほど。僕の女の子達を説得する為、\n彼女達の保護者を連れて来たというわけか。」	“原来如此。你们是为了说服我的女孩们，\n才把她们的家长带来这里的啊。”
「まぁ、<ruby=たてがみ>盾守</ruby>パイセンの<ruby=おやご>親御</ruby>さんは不在なんで\n一人だけ説得不可能なんスけど。」	“不过，<ruby=たてがみ>盾守</ruby>前辈的<ruby=おやご>家长</ruby>没来，\n所以有一个人是没法说服的。”
「ちょっと！\nわざわざそれを掘り下げる必要無いでしょ！」	“喂！\n没必要特意强调这个吧！”
「ユリ姉！サツキ！獅堂！\nいい加減目を覚まさせてやるぜ！\n俺達の説得によってな！」	“百合姐！皋月！狮堂！\n该让你们清醒过来了！\n靠我们的说服！”
「私達の……、」	“我们的……”
「説得ですって？」	“说服？”
「ミナトお嬢様！ステラは本気です！\nお嬢様には正気に戻ってもらいます！」	“凑大小姐！斯黛拉是认真的！\n我一定会让大小姐恢复理智！”
