# Chapter 1 continuation: moving into the dormitory
「ほら。やっぱり川島さんも\n自分の身体の方がいいでしょう？\nだから私は私が好きなんです。」	“看吧，川岛先生果然还是更喜欢自己的身体吧？\n所以我才喜欢我自己。\n这就是我喜欢自己的理由。”
「えー。今の川島さんカッコイイのにー。」	“诶——现在的川岛先生明明很帅啊。”
「お前。その言い方だと元々の俺が\nカッコ良くないみて―じゃねーか。」	“喂，你这说法，听起来像是在说\n原本的我不帅啊。”
「ははは。」	“哈哈哈。”
「その<ruby=あいそわら>愛想笑</ruby>いやめろ。\n変にリアル過ぎるだろ。」	“别露出那种<ruby=あいそわら>敷衍的笑</ruby>。\n真实得反而很怪。”
「あ、そうそう。\n川島さんの部屋はこちらッスよー。」	“啊，对了对了。\n川岛先生的房间在这边。”
「無理やり話題を変えて来ましたねぇ。」	“你还真是硬把话题扯开了。”
「ほい。ここが川島さんの部屋ッス。」	“来，这里就是川岛先生的房间。”
「使ってない空き部屋だったんで\n寮の備え付けの家具があるだけの\n<ruby=しっそ>質素</ruby>な部屋ッスけど。」	“这是间没人使用的空房，\n只有宿舍配备的家具，\n房间相当<ruby=しっそ>朴素</ruby>。”
「いや、十分過ぎるぜ。\nなんなら元の俺の部屋より広いまである。」	“不，已经好得过头了。\n甚至比我原来的房间还大。”
「そういえば、\n川島さんは<ruby=いとこ>従姉</ruby>のユリヒメさんと\n一緒に暮らしていたんでしたね。」	“说起来，\n川岛先生以前是和<ruby=いとこ>表姐</ruby>百合姬小姐\n一起住的吧。”
「そうさ。けれど今や俺の部屋には\nフェイリクスが居座ってやがる。」	“没错。但现在我的房间\n被费利克斯霸占了。”
「クソッ。俺から身体だけでなく\nユリ姉も住まいもすべて奪いやがったんだ。\nあのフェイリクスは。」	“可恶。那个费利克斯不只夺走我的身体，\n连百合姐和住处也全都抢走了，\n那个混蛋费利克斯。”
「そう考えると既に川島さんは\nユリヒメさんと一つ屋根の下で\n暮らしていたわけですよね。」	“这么一想，川岛先生其实已经和百合姬小姐\n在同一个屋檐下\n生活过了。”
「それがどうした？」	“那又怎样？”
