# Chapter 1 continuation: ALBATROSS dogfight and the next operation
（アルバトロスは<ruby=せんかい>旋回</ruby>し、\n俺の銃弾を<ruby=かるがる>軽々</ruby>と避ける。）	（ALBATROSS<ruby=せんかい>盘旋</ruby>着，\n轻松<ruby=かるがる>轻松</ruby>躲开了我的子弹。）
「うわー。全弾避けられてる。\nヘタクソー。」	“哇——，全都被躲开了。\n真菜啊。”
「空中で高速飛行する相手に当てろって方が\n無理があるぜ！」	“对着在空中高速飞行的目标射中，\n本来就太强人所难了！”
「仕方ないッスね。\n射撃サポートしてあげるッス。」	“真没办法。\n我来给你提供射击支援。”
「<ruby=ぎょうかく>仰角</ruby>25度！方向40度！\n距離180メートル！\nリボルバー発射！」	“<ruby=ぎょうかく>仰角</ruby>25度！方向40度！\n距离180米！\n左轮手枪发射！”
「ここだァッ！」	“就是现在！”
（ノヴァの指示された方向にリボルバーを発射すると\n旋回していたアルバトロスが目標地点に吸い込まれるように\n通過し弾丸が直撃した。）	（我朝诺瓦指示的方向发射左轮手枪，\n盘旋中的ALBATROSS仿佛被吸向目标地点般\n从那里经过，子弹正中目标。）
「敵機射撃行動の直撃を確認。\n<ruby=さよくそんりょうりつ>左翼損傷率</ruby>50%。」	“确认敌机射击命中。\n<ruby=さよくそんりょうりつ>左翼损伤率</ruby>50%。”
「馬鹿な…！アルバトロスの飛行ルートを予測し、\n予め通過点に射撃していただと…！？」	“怎么可能……！你预测了ALBATROSS的飞行路线，\n提前向它的必经之处开火……！？”
「チッ…！奴の射撃演算能力は化け物か…ッ！」	“啧……！那家伙的射击演算能力是怪物吗……！”
「すげえ！当たったぞ！\nノヴァ！」	“厉害！打中了！\n诺瓦！”
「ふっ。第三世代型の演算能力を\n舐めてもらっちゃ困るッス。」	“哼。\n可别小看第三代机型的演算能力。”
「おのれぇ…ッ！\n調子に乗るなァ…ッ！」	“可恶……！\n别得意忘形……！”
「アルバトロス！\n高度、距離を維持したまま奴等の背後に周り込めッ！」	“ALBATROSS！\n保持高度和距离，绕到他们背后！”
「背後からドッグファイトしようってか！\nノヴァ！また来るぞッ！」	“想从背后和我们缠斗吗！\n诺瓦！它又来了！”
「了解ッス！着弾予測再演算…！」	“了解！重新演算命中预测……”
「<ruby=ふかく>俯角</ruby>45度！方向120度！\n距離200メートル！\nリボルバー発射！」	“<ruby=ふかく>俯角</ruby>45度！方向120度！\n距离200米！\n左轮手枪发射！”
「オラァッ！くらいやがれッ！」	“看招！”
「アルバトロス！<ruby=せんこう>潜航</ruby>開始！\nそのまま雲に突っ込め！」	“ALBATROSS！开始<ruby=せんこう>潜航</ruby>！\n就这样冲进云里！”
（アルバトロスは真下に広がる<ruby=うんかい>雲海</ruby>に飛び込み姿をくらます…！）	（ALBATROSS一头扎进正下方铺展开来的<ruby=うんかい>云海</ruby>，消失了踪影……！）
（そして、\n発射された弾丸は姿を消したアルバトロスを\n捉え切れず外れる！）	（然后，\n发射出去的子弹没能捕捉到消失的ALBATROSS，\n打偏了！）
「外した！？」	“打偏了！？”
